Price,Close,High,Low,Open,Volume
Ticker,8766.T,8766.T,8766.T,8766.T,8766.T
Date,,,,,
2017-01-13,1119.387939453125,1119.8577357654049,1102.9471328059194,1103.88655340693,7879500
2017-01-16,1100.8333740234375,1117.0393695065495,1099.6589691834747,1116.0998628369352,7465800
2017-01-17,1098.0150146484375,1105.7657086671045,1089.5597120826187,1100.8334488370438,9517200
2017-01-18,1098.484375,1102.2423147246805,1083.2178900133272,1089.3244668056445,9728400
2017-01-19,1103.1820068359375,1127.1386957057834,1100.8333691898838,1125.0248702172676,6955200
2017-01-20,1130.19189453125,1136.7682683903008,1104.1213832484218,1110.9325692373097,9607800
2017-01-23,1112.576904296875,1121.9717136666206,1103.6518913032776,1107.8795426178951,7443000
2017-01-24,1091.9080810546875,1104.121321535496,1089.7942559336877,1098.7193526746405,6064800
2017-01-25,1095.4312744140625,1111.4024571003918,1090.9688114382209,1109.2886316870638,5234400
2017-01-26,1128.31298828125,1137.0031015282448,1110.9325897637189,1111.1674879096652,9008100
2017-01-27,1145.4583740234375,1156.262398290485,1139.8215067557203,1143.3445487980437,9152100
2017-01-30,1122.67626953125,1133.4802094870474,1119.153226934407,1133.2453973217794,5767800
2017-01-31,1111.1676025390625,1123.3808451881023,1105.2958363788314,1107.174849716702,5453700
2017-02-01,1110.9326171875,1113.516238821375,1094.9615211396238,1098.9542736486496,5817900
2017-02-02,1105.060791015625,1114.9253079164732,1101.537749265322,1111.8719763956235,5791500
2017-02-03,1111.1676025390625,1127.8433083390407,1102.712300553984,1103.4169090527405,6921900
2017-02-06,1112.3419189453125,1130.1920295455527,1111.872208617757,1127.1386973869937,5512200
2017-02-07,1105.060791015625,1112.1068745162308,1097.5449112738042,1099.4239242151402,3575700
2017-02-08,1112.1070556640625,1113.9859828996898,1104.1214643920393,1109.2886218047338,4376700
2017-02-09,1108.5841064453125,1114.6906849827992,1102.007731550631,1104.8261656466684,5434800
2017-02-10,1133.0103759765625,1137.2380266331913,1114.6905564645035,1126.668899991619,8318100
2017-02-13,1141.2310791015625,1149.6863826372278,1134.1849928218414,1146.8679481253394,7061700
2017-02-14,1132.07080078125,1151.0952275832415,1131.3661923811762,1150.8604154577285,6167100
2017-02-15,1178.5750732421875,1189.1442003019872,1155.7927900322477,1162.603976577971,12339600
2017-02-16,1204.6456298828125,1205.11542622129,1187.2653156536294,1190.7883581333137,11847000
2017-02-17,1194.0762939453125,1203.2362027930742,1184.2117767246461,1201.357275802583,5991900
2017-02-20,1195.250732421875,1198.5388762512896,1180.9236664298421,1186.0908233147222,4496700
2017-02-21,1207.4638671875,1208.1684755686658,1191.7276706826367,1196.6599293507986,5006400
2017-02-22,1199.7135009765625,1208.168803847999,1199.4786887935484,1206.9944848975624,4568100
2017-02-23,1195.720458984375,1201.3573262041011,1187.500056292864,1201.3573262041011,3912900
2017-02-24,1183.9771728515625,1200.4179804365156,1180.9238406946863,1184.211985009321,4418700
2017-02-27,1147.5721435546875,1168.2406845371513,1138.6471328178748,1168.0057864084736,11046000
2017-02-28,1155.32275390625,1170.1195287186795,1154.8530436939018,1156.497158454758,7116300
2017-03-01,1173.8775634765625,1181.1585454220155,1160.2551060981627,1164.9525526489297,6468000
2017-03-02,1180.68896484375,1202.2970164963197,1179.2797478234424,1199.0087861077482,9265800
2017-03-03,1180.923828125,1184.2119724046358,1174.3474535539497,1176.6961771889917,5208300
2017-03-06,1162.6038818359375,1167.3012425869072,1153.913682735463,1164.9526052173069,5487300
2017-03-07,1164.7178955078125,1170.5896619053065,1158.8461291103185,1162.6040699261287,5002500
2017-03-08,1165.1873779296875,1168.2407096209986,1156.9669753906392,1163.5433490289374,4743600
2017-03-09,1160.020263671875,1173.6426346826079,1154.618208880805,1172.7032142064102,4853400
2017-03-10,1191.962646484375,1194.5462682446148,1167.3013497570307,1170.8243921466515,10811100
2017-03-13,1196.8948974609375,1198.304114406932,1183.97713279717,1183.97713279717,4100700
2017-03-14,1212.1614990234375,1213.100919667412,1202.5317923343605,1206.9943414344639,6811500
2017-03-15,1217.3287353515625,1218.50314033314,1203.471461865627,1204.6457808354144,4731000
2017-03-16,1205.820068359375,1209.577923101362,1196.1903613050513,1199.243693543225,6565200
2017-03-17,1200.6529541015625,1203.4713882661201,1194.5463754156158,1200.6529541015625,8863500
2017-03-21,1188.909423828125,1193.371886934982,1178.575108607261,1193.371886934982,5055300
2017-03-22,1130.4268798828125,1157.202001644332,1130.1919817230844,1153.209162987834,11522700
2017-03-23,1135.593994140625,1135.593994140625,1121.501824260858,1127.373590381354,5757000
2017-03-24,1149.6861572265625,1150.8605620507892,1129.4874091888498,1129.9571195114734,5469300
2017-03-27,1123.145751953125,1136.768209233768,1099.1890671561323,1136.768209233768,8155200
2017-03-28,1137.003173828125,1144.049258536855,1128.0781618676592,1139.3518974016272,7392900
2017-03-29,1147.8524169921875,1156.913213250842,1143.32210618237,1154.2903098140953,6109500
2017-03-30,1132.1153564453125,1148.0908975214816,1131.8769741811604,1143.3221170848012,4581600
2017-03-31,1119.71630859375,1150.9519763809549,1119.71630859375,1138.31466246939,6837000
2017-04-03,1120.669921875,1133.545704290532,1114.232030667234,1130.9228888309012,5687100
2017-04-04,1110.8939208984375,1113.993675476426,1098.733459433355,1113.993675476426,6189000
2017-04-05,1102.071533203125,1112.8013515293762,1090.6263936551238,1107.0787817553755,7329600
2017-04-06,1080.1351318359375,1092.772445331494,1076.3200559061786,1084.9039112585172,7845600
2017-04-07,1082.2811279296875,1095.872232642618,1074.174124082143,1091.5803048385346,7074900
2017-04-10,1093.24951171875,1104.9330357626732,1085.6193589706138,1096.8261185320944,5512500
2017-04-11,1104.6944580078125,1104.932840206844,1087.7651305412073,1090.3880332864487,8211900
2017-04-12,1091.103515625,1098.972050383547,1085.3809448915115,1098.972050383547,5545800
2017-04-13,1084.90380859375,1085.6191298054205,1067.7360995136582,1072.9818175057364,7514400
2017-04-14,1079.1812744140625,1086.8114258026299,1069.405246639351,1081.0888559209477,4298100
2017-04-17,1074.889404296875,1076.7969859054388,1062.72894265012,1068.6899823677716,3537300
2017-04-18,1080.1351318359375,1093.964705676758,1076.0816736927195,1087.0498750966017,3736800
2017-04-19,1072.743408203125,1082.519523524296,1071.312765699489,1073.2203472506628,5595900
2017-04-20,1082.9964599609375,1096.5875648085319,1071.7897885790687,1080.612026495212,6995700
2017-04-21,1099.92578125,1107.078994844341,1090.3882213372133,1099.6873990098566,7532700
2017-04-24,1100.1640625,1119.954587617063,1100.1640625,1116.6164509509103,6671700
2017-04-25,1119.71630859375,1122.3391242645855,1104.2176221510533,1105.6482647568719,8187600
2017-04-26,1127.3463134765625,1130.4460680642765,1119.0009278259358,1128.3001042695876,5757600
2017-04-27,1127.3463134765625,1131.1613893291728,1097.7796720876854,1110.6554548558188,10267500
2017-04-28,1118.762451171875,1129.2538005503661,1111.3707690418642,1123.2928482605253,5187300
2017-05-01,1126.3924560546875,1129.015358750483,1118.0470708977105,1124.2464923869375,3924300
2017-05-02,1132.830322265625,1140.222003843712,1121.385182954772,1124.2464677824853,4229400
2017-05-08,1161.2052001953125,1169.7890577228684,1147.8524747172162,1149.2831176384755,10605300
2017-05-09,1171.696533203125,1176.4653137555672,1165.0201705740958,1167.643074099525,8138700
2017-05-10,1178.6109619140625,1179.8032222219579,1162.1585730044087,1171.6962188701248,7091400
2017-05-11,1185.287109375,1188.6252455332944,1179.3260708671055,1182.6642943448737,5679600
2017-05-12,1174.319091796875,1187.19487505145,1167.642817951943,1181.4723047160833,7020600
2017-05-15,1178.134033203125,1181.2337875538294,1157.1512485973642,1162.3969665786753,6699300
2017-05-16,1174.7962646484375,1190.294866617685,1167.8814325708643,1188.1489023148888,4718700
2017-05-17,1164.066162109375,1169.0734109403993,1158.5819742243075,1168.3580896788244,4930200
2017-05-18,1133.068603515625,1137.3605300440931,1124.4847504586885,1129.2535286060524,7494000
2017-05-19,1151.1904296875,1158.3436426157166,1137.837707341833,1137.837707341833,9486000
2017-05-22,1144.0372314453125,1168.835007474962,1144.0372314453125,1167.881216632458,8060400
2017-05-23,1124.961669921875,1140.9372042922284,1117.3316069620444,1134.976165758923,8121600
2017-05-24,1137.122314453125,1143.5602056831751,1135.2148202321987,1137.122314453125,4839600
2017-05-25,1127.3463134765625,1137.1223416569817,1124.2465588888483,1128.538486478226,4701000
2017-05-26,1120.669921875,1134.2610255358395,1120.669921875,1127.3462826043644,4108200
2017-05-29,1119.2393798828125,1124.9619503591107,1113.7552789495255,1119.9547011923498,2376900
2017-05-30,1114.470703125,1119.4779527539313,1109.2249839310468,1118.2857795678299,4323600
2017-05-31,1120.669921875,1121.6237126419057,1104.4560027545297,1108.7479302263737,6875100
2017-06-01,1136.8839111328125,1140.2220477873002,1119.9545837034061,1125.4387713808696,7743900
2017-06-02,1169.0733642578125,1176.2265765879247,1140.4605149373642,1144.5139728179322,9797100
2017-06-05,1159.774169921875,1163.589158224725,1150.474994039515,1154.0516001481149,4737300
2017-06-06,1149.04443359375,1168.8349597004594,1147.613791048217,1156.9129675941815,5539500
2017-06-07,1149.5213623046875,1150.23668362535,1132.5921201555066,1140.937506456737,8161500
2017-06-08,1169.3118896484375,1177.1804241751327,1157.1514271980905,1158.343687612103,9209100
2017-06-09,1164.3045654296875,1175.9881753537709,1159.0589342960104,1170.7424569006023,7813800
2017-06-12,1181.472412109375,1192.9175538204472,1174.5576680987695,1177.4189535265375,7604400
2017-06-13,1188.1488037109375,1191.9638801502454,1174.796167152616,1180.5187381518258,4816200
2017-06-14,1184.810302734375,1191.2481931324337,1178.3724123363165,1183.6180425958241,5844900
2017-06-15,1156.6748046875,1178.8497700216449,1147.6140952703756,1168.3584176797372,8320500
2017-06-16,1155.720703125,1169.7887463187362,1153.5747393143781,1162.158594556865,7920300
2017-06-19,1155.244140625,1167.1661356735524,1154.5288191756965,1155.9594620743035,5170800
2017-06-20,1157.389892578125,1180.2801747551955,1157.1514230322816,1166.4506001667164,7807200
2017-06-21,1142.3682861328125,1164.0663979022427,1142.1298165574865,1160.489790869892,7826700
2017-06-22,1123.5313720703125,1140.9375540388476,1120.43170443117,1140.460702245018,9915600
2017-06-23,1121.14697265625,1127.5848645056424,1116.1397234400558,1118.7625391610873,5903100
2017-06-26,1113.5167236328125,1115.4243051909689,1106.6019806130905,1111.1323776643505,4386900
2017-06-27,1111.132568359375,1118.2857821313892,1108.7481346622021,1109.701925604972,6384000
2017-06-28,1110.1785888671875,1125.9156564928821,1108.9864158808282,1122.3390502143152,7152900
2017-06-29,1117.0933837890625,1124.7235357507577,1114.4705681694447,1122.577571883936,7788600
2017-06-30,1108.9866943359375,1109.4635461863159,1101.118158547382,1108.7482247509927,9099300
2017-07-03,1108.9866943359375,1113.2786229478768,1105.1716175743766,1107.7944337307247,5264700
2017-07-04,1120.9085693359375,1130.2077470011368,1115.6628502644528,1128.0617829245523,7662600
2017-07-05,1123.292724609375,1124.4848974722117,1109.701622159011,1123.0542551090157,8676600
2017-07-06,1124.7237548828125,1129.4925352983626,1122.5777905978885,1123.5314942892924,6534300
2017-07-07,1133.068603515625,1142.1293081914573,1119.477502842142,1120.1928239302201,7584000
2017-07-10,1138.314697265625,1141.1759825647264,1133.7842997688822,1137.5993759408498,6085200
2017-07-11,1146.1832275390625,1149.7598341495238,1137.837753901654,1138.3146929960471,5285100
2017-07-12,1149.04443359375,1151.1903974120496,1138.0761449715,1138.552996713514,5617200
2017-07-13,1141.4141845703125,1155.2437571055214,1136.883875108378,1150.7133603241032,6696000
2017-07-14,1132.591796875,1141.8909713893097,1132.114857917695,1136.1684024574267,6409200
2017-07-17,1132.591796875,1132.591796875,1132.591796875,1132.591796875,0
2017-07-18,1133.068603515625,1134.7377151609633,1117.0930701087257,1125.6769231656622,5804700
2017-07-19,1127.3463134765625,1133.3073531238617,1120.669952564367,1126.869461739795,5761200
2017-07-20,1136.6455078125,1138.7914716409691,1125.2003673939978,1127.5848007543495,4320300
2017-07-21,1129.0155029296875,1130.4461455575522,1124.246635957141,1130.207676013076,4640400
2017-07-24,1118.2857666015625,1123.7698679774467,1111.132552928886,1121.147052070633,5787900
2017-07-25,1114.9473876953125,1127.823170524076,1113.5167451587834,1118.2856118268746,4518900
2017-07-26,1116.1396484375,1129.0154312710556,1115.9011789081594,1123.5312433326585,4561500
2017-07-27,1113.5167236328125,1122.8158999404855,1111.3707598695032,1115.6626873961216,4736400
2017-07-28,1104.9332275390625,1113.2787030983397,1104.2179060522396,1112.3249120094035,6719100
2017-07-31,1107.5560302734375,1116.1398873330736,1103.740953584874,1105.1715964281466,5140800
2017-08-01,1129.0155029296875,1131.3998490964643,1113.0399644787,1113.0399644787,6077100
2017-08-02,1126.6307373046875,1139.744986633772,1125.43856457276,1137.1220843762728,5168400
2017-08-03,1125.200439453125,1134.2611470915335,1119.2393993302394,1130.4461582540443,5387100
2017-08-04,1120.4317626953125,1125.4390124091592,1115.6628952310266,1119.7164413076202,4179600
2017-08-07,1123.5313720703125,1135.9303045853856,1123.5313720703125,1127.8233001732801,4540200
2017-08-08,1109.2249755859375,1123.2930207458128,1104.9330473648574,1123.0545511825849,8091300
2017-08-09,1090.626708984375,1105.648458984315,1080.612208984415,1103.9794338639952,9680700
2017-08-10,1069.88232421875,1081.5659359668691,1061.7754067212434,1079.4199718082048,12423000
2017-08-11,1069.88232421875,1069.88232421875,1069.88232421875,1069.88232421875,0
2017-08-14,1060.821533203125,1068.9285373891719,1057.9602478809318,1064.6366094058822,7653900
2017-08-15,1073.935791015625,1086.3346359152536,1066.0672563479961,1072.0282092468372,7752600
2017-08-16,1079.896728515625,1082.7580138085077,1072.9819848309912,1073.9357757017845,4715100
2017-08-17,1072.2664794921875,1078.7043702963433,1064.6364157937562,1073.458652386463,6429300
2017-08-18,1061.2982177734375,1062.4904780161733,1050.8068690181672,1055.5756480306566,7942500
2017-08-21,1049.137939453125,1058.9140560095213,1047.4689145343254,1056.5296224290223,5868000
2017-08-22,1049.137939453125,1051.999224821924,1041.9847260311276,1044.3691596116266,3412200
2017-08-23,1055.0987548828125,1066.782363421907,1053.1912608166367,1062.7288184669967,8026200
2017-08-24,1053.66845703125,1059.3910284204217,1051.7609623413625,1051.7609623413625,5597100
2017-08-25,1055.3375244140625,1058.9141313796326,1052.4762388416063,1056.0528458071765,4229400
2017-08-28,1046.0382080078125,1062.0136587955885,1043.4153050334953,1061.536807036392,6391500
2017-08-29,1036.50048828125,1037.9311307771525,1029.5857453242181,1030.7779182976406,5685000
2017-08-30,1041.9847412109375,1047.2304602366562,1037.9312826525875,1041.269419858317,4431600
2017-08-31,1046.75341796875,1051.9990487204454,1042.9383423424836,1046.038096746293,6636600
2017-09-01,1046.75341796875,1051.7606665259498,1040.077057452655,1046.75341796875,4987200
2017-09-04,1037.692626953125,1047.4687418982946,1036.5004540191105,1040.3155296552366,5701500
2017-09-05,1031.9700927734375,1041.7462080559949,1030.7779197982795,1038.8849230600247,4224600
2017-09-06,1025.7706298828125,1027.4397418366295,1011.7026749904496,1023.1478145149441,6280500
2017-09-07,1010.7491455078125,1035.0700732836551,1009.7953545277476,1034.5932214533764,7798200
2017-09-08,1003.1187133789062,1012.1794187631089,999.5421076588952,1005.5030589792631,10358100
2017-09-11,1009.795166015625,1022.1940971637632,1008.3645234723587,1018.1406390643391,7255200
2017-09-12,1042.9385986328125,1051.2839858391014,1034.5932114265236,1041.746425408916,11893800
2017-09-13,1050.091552734375,1058.436937875315,1045.3227736994786,1050.091552734375,7488600
2017-09-14,1045.08447265625,1056.5296140405758,1042.938508646689,1050.330191563899,6877200
2017-09-15,1052.714111328125,1054.1447534215808,1040.55365353375,1044.607197678184,8919900
2017-09-18,1052.714111328125,1052.714111328125,1052.714111328125,1052.714111328125,0
2017-09-19,1078.943115234375,1081.0890793835797,1070.597640885576,1072.9820746023051,10547700
2017-09-20,1080.1351318359375,1083.7117382327451,1074.4125616010451,1077.7506984649017,7916400
2017-09-21,1086.3348388671875,1106.3638399448412,1085.3811351241188,1102.787232609546,9953400
2017-09-22,1072.9820556640625,1091.3419417322577,1067.9748060709637,1086.3346921391587,7921800
2017-09-25,1064.398193359375,1076.081804785457,1060.1062651603454,1075.366483418952,7072200
2017-09-26,1060.1060791015625,1066.3055007500466,1059.3907578606033,1064.398006547318,8629500
2017-09-27,1063.748291015625,1067.3904329742275,1057.6780247781273,1067.3904329742275,6236700
2017-09-28,1078.5595703125,1083.901407966498,1076.617124310809,1080.7448554092066,8304000
2017-09-29,1068.8472900390625,1079.5308768139485,1066.9047550476423,1075.8887348543872,7629900
2017-10-02,1069.575927734375,1073.703659789799,1067.147802979685,1068.8474991999178,5782500
2017-10-03,1073.703369140625,1074.9173867295885,1067.6331033568572,1074.9173867295885,4848000
2017-10-04,1089.00048828125,1092.8854694957718,1082.9302218059634,1089.728916701505,8402100
2017-10-05,1083.4158935546875,1092.1570345454843,1077.1027880039003,1092.1570345454843,4956300
2017-10-06,1093.370849609375,1096.041723666133,1089.2431189908457,1092.6424213284895,5731500
2017-10-09,1093.370849609375,1093.370849609375,1093.370849609375,1093.370849609375,0
2017-10-10,1063.262939453125,1080.745226225149,1056.464331654788,1077.5887615043173,17548200
2017-10-11,1089.9718017578125,1091.9142479872064,1069.8185553349606,1071.5182513603606,11131200
2017-10-12,1084.8729248046875,1095.7993527998574,1076.3745326398898,1092.6427995169754,9414600
2017-10-13,1089.48583984375,1096.0416941954452,1085.3581093362081,1089.48583984375,11025000
2017-10-16,1124.693603515625,1138.2909058699374,1112.0674798812313,1116.9237291588029,13847700
2017-10-17,1128.578369140625,1134.6485461964983,1124.93622733931,1129.0639584076412,7347900
2017-10-18,1128.335693359375,1130.5209787564559,1123.9651225652135,1126.1504079622941,5591400
2017-10-19,1141.68994140625,1142.1755306144782,1131.4919455971922,1133.191552285724,8149800
2017-10-20,1149.2171630859375,1149.460002189683,1136.5911302418351,1141.6901289841214,7572900
2017-10-23,1164.0283203125,1170.098585248068,1153.101896780155,1162.8143028931713,9279000
2017-10-24,1168.1563720703125,1168.1563720703125,1158.6868024035705,1163.5430512559165,6872400
2017-10-25,1187.095458984375,1201.1784377631275,1178.8399963550053,1185.1530128809027,13627200
2017-10-26,1182.72509765625,1184.424793871955,1173.4983658842064,1180.2970618275272,7438800
2017-10-27,1189.0380859375,1191.951799777723,1176.6548021165522,1191.951799777723,8148000
2017-10-30,1183.4534912109375,1190.737776320811,1176.169206101064,1185.6387767438996,13257600
2017-10-31,1178.840087890625,1182.4822301921206,1166.213964938943,1170.3416965741417,6069300
2017-11-01,1179.0826416015625,1185.8813357378372,1169.370323029142,1182.4820331294372,8522100
2017-11-02,1175.92626953125,1177.8687156129035,1170.0988423668077,1173.0125559490289,7342800
2017-11-03,1175.92626953125,1175.92626953125,1175.92626953125,1175.92626953125,0
2017-11-06,1171.070068359375,1180.782476999819,1167.4279262341443,1176.8974957597443,5099100
2017-11-07,1186.36669921875,1189.037661899421,1163.7854250100215,1169.1272614519057,6004500
2017-11-08,1179.5682373046875,1184.424396251381,1170.8270978489577,1181.5106830994712,5352300
2017-11-09,1183.4534912109375,1206.2776141950396,1174.7123490790893,1178.8401699210149,10587900
2017-11-10,1166.456787109375,1174.226660933123,1161.1149488383362,1161.3577879614024,6678000
2017-11-13,1166.456787109375,1174.4695000561892,1162.3289666146907,1163.057395064401,4193700
2017-11-14,1171.555908203125,1180.7826398866923,1166.9424979015923,1171.555908203125,6276300
2017-11-15,1154.3162841796875,1174.469531100707,1148.246106217975,1168.6421033489887,7869300
2017-11-16,1150.674072265625,1159.1724631693992,1133.4346291822446,1149.7028936453828,7637400
2017-11-17,1183.6961669921875,1198.993163611779,1149.7028708107014,1149.7028708107014,16405800
2017-11-20,1175.197998046875,1192.92303209236,1171.798605800746,1188.3097109175321,9069900
2017-11-21,1160.3863525390625,1177.3830435469008,1159.657924194719,1175.1977585138704,7690500
2017-11-22,1163.7857666015625,1175.9262994493533,1161.843320470489,1166.699480257915,7855200
2017-11-23,1163.7857666015625,1163.7857666015625,1163.7857666015625,1163.7857666015625,0
2017-11-24,1169.61328125,1171.0701381869605,1160.1437111597565,1160.629389418404,5899200
2017-11-27,1181.9964599609375,1194.1369926341913,1173.498158225246,1175.1978541401775,7434900
2017-11-28,1149.9456787109375,1167.185211236564,1144.3610902570026,1166.2139436673845,9476400
2017-11-29,1192.4375,1199.9646244270452,1163.0575197391126,1164.2716265651025,10476000
2017-11-30,1204.335205078125,1239.2997746876238,1193.4087770751566,1206.76324091023,20372100
2017-12-01,1243.9130859375,1247.3124783458172,1221.5746407319073,1236.6288006618179,11020800
2017-12-04,1238.0853271484375,1249.9830195618697,1235.1716138161255,1247.5548954784517,9626400
2017-12-05,1237.599609375,1249.4973005528589,1236.628342058604,1238.0851985734657,6552900
2017-12-06,1219.632080078125,1236.3859346431743,1214.5330808626752,1234.6862385981944,8834400
2017-12-07,1220.60302734375,1234.443165447602,1217.6893140587285,1230.5582736805552,7521900
2017-12-08,1222.788330078125,1233.2291658076779,1201.906747538493,1201.906747538493,11126100
2017-12-11,1232.9864501953125,1235.4145745177616,1224.973737742662,1226.4305945522347,4953900
2017-12-12,1245.8553466796875,1251.6827736157538,1228.1302267759927,1232.5007969780424,5602800
2017-12-13,1254.11083984375,1264.7945154365261,1247.0693950953826,1253.625250560253,8362500
2017-12-14,1233.471923828125,1248.5260787236712,1227.6444975563693,1247.7976504397018,7892700
2017-12-15,1213.804443359375,1227.1589035345314,1212.1047476071203,1226.1877250356497,8978400
2017-12-18,1241.7274169921875,1242.9415234429648,1218.417711306487,1222.3026918939272,7233300
2017-12-19,1240.270751953125,1250.7115888773103,1234.20057443955,1234.20057443955,4405500
2017-12-20,1255.324951171875,1276.6921245991496,1253.3824161915913,1265.0372703953703,8589600
2017-12-21,1257.5103759765625,1267.2226962785721,1250.4688415001913,1259.2099831236942,5550000
2017-12-22,1260.4237060546875,1272.0785580038137,1256.7815648205856,1257.02431495655,4932000
2017-12-25,1263.5802001953125,1264.7943065827917,1255.3247391416753,1260.6664871365074,2298000
2017-12-26,1253.8681640625,1262.8520553974126,1251.682878777875,1257.7530563999542,2938200
2017-12-27,1258.4815673828125,1259.4528349906327,1250.7116932787255,1255.325103266507,2943600
2017-12-28,1245.612548828125,1258.9670989719575,1242.698835263615,1258.481420764885,2884800
2017-12-29,1248.283447265625,1254.353713614777,1243.9128768349115,1247.5550188605062,2694900
2018-01-01,1248.283447265625,1248.283447265625,1248.283447265625,1248.283447265625,0
2018-01-02,1248.283447265625,1248.283447265625,1248.283447265625,1248.283447265625,0
2018-01-03,1248.283447265625,1248.283447265625,1248.283447265625,1248.283447265625,0
2018-01-04,1278.6346435546875,1283.0052138263297,1263.0948085045777,1265.2800936403987,7608300
2018-01-05,1291.9892578125,1292.2320969406692,1280.5772415003926,1283.2481162322927,6715500
2018-01-08,1291.9892578125,1291.9892578125,1291.9892578125,1291.9892578125,0
2018-01-09,1304.129638671875,1321.1262415840376,1302.4299428128668,1316.2700820262025,9148200
2018-01-10,1318.212646484375,1330.5959300508393,1308.98591581978,1309.4715051433416,7495500
2018-01-11,1310.442626953125,1316.7556431351966,1299.0306122225977,1308.7429311304804,8419200
2018-01-12,1307.043212890625,1316.5127808168336,1303.158232306716,1308.7428196490155,7227000
2018-01-15,1320.8836669921875,1333.024111960375,1314.327810703858,1316.0274178693192,5928900
2018-01-16,1321.8548583984375,1325.0114114667213,1315.2990020470354,1320.3980014314593,4915800
2018-01-17,1333.023681640625,1333.266520694224,1316.0269930363515,1318.6979558675505,6872400
2018-01-18,1295.63134765625,1339.57989290526,1293.4460623497162,1336.1805898460364,9855900
2018-01-19,1296.8453369140625,1298.3021936531836,1284.947643904748,1296.602497817716,7041300
2018-01-22,1293.2030029296875,1308.49999641772,1288.5895943014114,1306.5574617745167,6578700
2018-01-23,1303.6441650390625,1309.2288427723693,1279.606024738595,1298.0595762252499,6298500
2018-01-24,1310.6854248046875,1319.1837258115409,1299.5161606006566,1299.7589996875297,6717300
2018-01-25,1308.9859619140625,1323.7973704588746,1297.5739455123494,1310.6856579856121,7621800
2018-01-26,1278.391845703125,1307.5289817875268,1277.1778280061026,1306.5577142782192,7923000
2018-01-29,1280.576904296875,1293.931452278815,1277.9060302682738,1281.3053325700814,5093400
2018-01-30,1264.5516357421875,1283.005183875947,1257.267352126161,1274.7496328046245,7152300
2018-01-31,1248.04052734375,1267.4652525320032,1244.883975044364,1253.867953792173,8492400
2018-02-01,1276.9351806640625,1285.6763228020936,1254.596735951148,1258.238878508661,5915400
2018-02-02,1269.4078369140625,1279.6058343117793,1259.452678618023,1268.9222476301886,5771700
2018-02-05,1254.5966796875,1262.8521431679742,1244.6414311970868,1250.4688590277708,5829900
2018-02-06,1194.13720703125,1206.7632423478333,1175.198065136876,1206.0348138134343,11469300
2018-02-07,1205.7919921875,1247.7980055441944,1204.5778854223888,1214.0474558088888,9819900
2018-02-08,1219.146240234375,1232.2579507647886,1205.7917795293463,1211.1335282435666,7991100
2018-02-09,1184.4246826171875,1196.8079665067892,1175.1979517118243,1177.8688264403395,7940100
2018-02-12,1184.4246826171875,1184.4246826171875,1184.4246826171875,1184.4246826171875,0
2018-02-13,1181.2679443359375,1210.4050783291732,1176.1689458871213,1200.6927596110788,8746200
2018-02-14,1173.2554931640625,1196.8080446813735,1168.399332726064,1182.7250638158325,8058900
2018-02-15,1226.187744140625,1236.1429018858557,1193.6512187732305,1201.9067696591997,10096500
2018-02-16,1222.302978515625,1233.7149949604657,1211.3765514132804,1214.5331044382326,6957000
2018-02-19,1240.513671875,1250.7116703519525,1233.9578157112448,1238.0855473597053,5697900
2018-02-20,1223.274169921875,1236.6286318243363,1216.475474952968,1232.743739487377,5771100
2018-02-21,1209.6767578125,1234.9290021373272,1204.3350087172162,1226.4306113520847,7148100
2018-02-22,1198.50732421875,1203.363482968632,1188.5520787402133,1194.3795048078582,7766700
2018-02-23,1191.7091064453125,1197.7793739949122,1187.338535150281,1191.2235170523647,6667800
2018-02-26,1199.9644775390625,1207.2487619253388,1190.252068717532,1194.8654784686692,5583000
2018-02-27,1225.9451904296875,1233.4723147225839,1210.648191618622,1211.6194592782042,5880600
2018-02-28,1205.7919921875,1229.8301323993846,1205.7919921875,1225.459561451769,6802500
2018-03-01,1183.4534912109375,1192.43747248628,1180.0541877994951,1188.7953299313433,6650400
2018-03-02,1171.070068359375,1175.1978887142936,1156.9871780881397,1163.0573556838672,6336300
2018-03-05,1181.025390625,1182.9678369078426,1170.341713770638,1171.0701422416403,5570700
2018-03-06,1188.0667724609375,1208.948357869472,1187.338344029018,1204.577787277954,6356100
2018-03-07,1187.095458984375,1204.577740674075,1184.9101737731626,1187.5811371998552,7055100
2018-03-08,1185.8812255859375,1201.4210583456409,1182.2390842297152,1200.9353802185,4878300
2018-03-09,1198.75048828125,1215.0187546439324,1192.1946316914446,1201.1786129543432,8840100
2018-03-12,1208.70556640625,1215.9898504767586,1203.1208893392045,1215.747011367914,6020400
2018-03-13,1214.290283203125,1214.290283203125,1198.750445899827,1203.121016805177,4290300
2018-03-14,1200.4501953125,1208.2200698494478,1196.0796242130612,1197.5364812462076,6380400
2018-03-15,1201.4212646484375,1206.034585212187,1190.4948387035329,1196.807855165206,5569500
2018-03-16,1205.5489501953125,1217.2038040944817,1199.964362341787,1209.191092038803,7864200
2018-03-19,1190.0091552734375,1206.5202581307499,1188.0667091982461,1200.207152777285,6085200
2018-03-20,1204.335205078125,1207.491669443761,1180.782652854116,1183.2107776057194,6623400
2018-03-21,1204.335205078125,1204.335205078125,1204.335205078125,1204.335205078125,0
2018-03-22,1219.874755859375,1222.545719327027,1185.1530310552569,1186.3670487736088,9810000
